"sourceId","sourceUrl","sourceTitle","proposedSlug","proposedCategory","proposedSubcategory","proposedProductFamily","model","specifications","mainImage","duplicateCandidate","dataConfidence","missingFields","notes"
"1601616322650","https://www.alibaba.com/product-detail/Hot-selling-Modern-Glass-Door-Floor_1601616322650.html","热销现代玻璃门底弹簧 125 自动保持开启 酒店用 可调速 120KG 承重 工厂直销 KINDERS","hydraulic-floor-spring-up-to-120-kg-1601616322650","floor-springs","","Floor Springs","","{""capacity"":120,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1600271828976","https://www.alibaba.com/product-detail/Heavy-Duty-120kg-Load-Floor-Spring_1600271828976.html","重型120千克负载地板弹簧铰链BST 65酒店现代玻璃门关闭器","hydraulic-floor-spring-up-to-120-kg-bst-65-1600271828976","floor-springs","","Floor Springs","BST-65","{""capacity"":120,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601671170707","https://www.alibaba.com/product-detail/Factory-Direct-Sale-Modern-Stainless-Steel_1601671170707.html","厂家直销现代不锈钢201/304地弹簧，适用于玻璃木门，酒店用，2年保修，承重95公斤","hydraulic-floor-spring-up-to-95-kg-1601671170707","floor-springs","","Floor Springs","","{""capacity"":95,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS201 / SS304"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601715762414","https://www.alibaba.com/product-detail/Hot-Sale-40-60KG-Adjustable-Commercial_1601715762414.html","热销40-60公斤可调式商用闭门器，适用于办公室/酒店/学校防火门自动闭门器","hydraulic-door-closer-up-to-60-kg-1601715762414","door-closers","","Door Closers","","{""capacity"":60,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601715857357","https://www.alibaba.com/product-detail/Commercial-Building-Fire-Door-Closer-Tanzania_1601715857357.html","商业建筑防火门闭门器 坦桑尼亚市场可调节自动闭门器 适用于医院/学校/公共建筑","hydraulic-door-closer-1601715857357","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807265553","https://www.alibaba.com/product-detail/Aluminum-Alloy-Industrial-Curtain-Walls-Solid_1601807265553.html","铝合金工业幕墙实心板，用于办公楼外立面设计、户外防火防水装饰","aluminum-architectural-panel-1601807265553","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","true","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807200873","https://www.alibaba.com/product-detail/Customized-Solid-Color-Aluminum-Curtain-Walls_1601807200873.html","定制纯色铝制幕墙外饰金属墙板，适用于酒店、医院、学校","aluminum-architectural-panel-1601807200873","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807280462","https://www.alibaba.com/product-detail/Modern-Aluminum-Alloy-Curtain-Wall-Exterior_1601807280462.html","现代铝合金幕墙外饰面板，防火防水，适合户外使用","aluminum-architectural-panel-1601807280462","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807333154","https://www.alibaba.com/product-detail/Aluminum-Solid-Panel-for-Building-Exterior_1601807333154.html","铝制实心面板，用于建筑外饰金属幕墙、雕刻石材、室内装饰、商场、酒店用途","decorative-aluminum-panel-1601807333154","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807354006","https://www.alibaba.com/product-detail/Industrial-Aluminum-Decorative-Panels-for-Mall_1601807354006.html","商场酒店建筑外饰墙用工业铝装饰板 防水防火幕墙 广东省","aluminum-architectural-panel-1601807354006","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807193915","https://www.alibaba.com/product-detail/Modern-Outdoor-Solid-Aluminum-Facade-Veneer_1601807193915.html","现代户外实心铝制外墙板金属面板装饰幕墙，适用于医院建筑外饰","aluminum-architectural-panel-1601807193915","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807322177","https://www.alibaba.com/product-detail/Modern-Industrial-Aluminum-Alloy-Cladding-Panel_1601807322177.html","现代工业铝合金幕墙板，适用于酒店商场外墙-环保隔热易组装幕板","aluminum-architectural-panel-1601807322177","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807318218","https://www.alibaba.com/product-detail/Skyscrape-Industrial-Waterproof-Aluminium-Frame-Structural_1601807318218.html","Skyscrape工业防水铝框结构合金穿孔墙板，用于酒店户外装饰","architectural-door-accessory-1601807318218","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807290245","https://www.alibaba.com/product-detail/Aluminum-Alloy-Industrial-Curtain-Walls-Solid_1601807290245.html","铝合金工业幕墙实心板，用于办公楼外立面设计、户外防火防水装饰","aluminum-architectural-panel-1601807290245","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","true","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807181946","https://www.alibaba.com/product-detail/Customized-Industrial-Design-Aluminium-Solid-Panel_1601807181946.html","定制工业设计铝制实心面板，适用于酒店、医院、商场建筑幕墙","aluminum-architectural-panel-1601807181946","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601458907419","https://www.alibaba.com/product-detail/Commercial-Adjustable-Glass-Door-Closers-with_1601458907419.html","商用可调玻璃闭门器，带顶部弹簧OEM五金配件，适用于学校","hydraulic-door-closer-1601458907419","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601503864604","https://www.alibaba.com/product-detail/Fire-Rated-Door-Closer-Backcheck-Door_1601503864604.html","防火闭门器回溯门闭门器铝医院酒店学校商场防火安全门","hydraulic-door-closer-1601503864604","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","true","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601710695032","https://www.alibaba.com/product-detail/Adjustable-Door-Closer-Hydraulic-Heavy-Duty_1601710695032.html","可调节门关闭器 液压重型防火门关闭器 适用于酒店/公共建筑 商业门关闭器 尼日利亚流行","hydraulic-door-closer-1601710695032","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/door-closers/hydraulic-door-closer-1601710695032/main.avif","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: approved-clean-listing-image."
